2024-12-11 11:43:45,731 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 12:48:16,007 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 12:48:16,009 | Function: check_eml | Time: 0.0232 seconds
2024-12-11 12:48:16,020 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 12:48:16,023 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 12:48:16,183 | Function: check_external_apis | Time: 0.1647 seconds
2024-12-11 13:07:31,598 | Function: extract_body | Time: 0.0013 seconds
2024-12-11 13:07:31,608 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 13:07:31,611 | Function: extract_urls | Time: 0.0084 seconds
2024-12-11 13:07:31,614 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 13:07:31,618 | Function: check_eml | Time: 0.0277 seconds
2024-12-11 13:07:31,632 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 13:07:31,635 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 13:07:31,722 | Function: check_external_apis | Time: 0.0918 seconds
2024-12-11 14:45:04,203 | Function: extract_body | Time: 0.0002 seconds
2024-12-11 14:45:04,207 | Function: extract_body | Time: 0.0002 seconds
2024-12-11 14:45:04,208 | Function: extract_urls | Time: 0.0032 seconds
2024-12-11 14:45:04,209 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 14:45:04,210 | Function: check_eml | Time: 0.0096 seconds
2024-12-11 14:45:04,214 | Function: extract_email_from_string | Time: 0.0001 seconds
2024-12-11 14:45:04,215 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 14:45:04,266 | Function: check_external_apis | Time: 0.0522 seconds
2024-12-11 15:02:26,301 | Function: extract_body | Time: 0.0010 seconds
2024-12-11 15:02:26,333 | Function: extract_body | Time: 0.0012 seconds
2024-12-11 15:02:26,335 | Function: extract_urls | Time: 0.0312 seconds
2024-12-11 15:02:26,347 | Function: extract_attachments | Time: 0.0096 seconds
2024-12-11 15:02:26,349 | Function: check_eml | Time: 0.0786 seconds
2024-12-11 15:02:35,974 | Function: extract_body | Time: 0.0008 seconds
2024-12-11 15:02:36,010 | Function: extract_body | Time: 0.0011 seconds
2024-12-11 15:02:36,013 | Function: extract_urls | Time: 0.0361 seconds
2024-12-11 15:02:36,024 | Function: extract_attachments | Time: 0.0094 seconds
2024-12-11 15:02:36,027 | Function: check_eml | Time: 0.0846 seconds
2024-12-11 15:02:36,130 | Function: extract_email_from_string | Time: 0.0941 seconds
2024-12-11 15:02:36,133 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:02:36,188 | Function: check_external_apis | Time: 0.1543 seconds
2024-12-11 15:03:24,530 | Function: extract_body | Time: 0.0003 seconds
2024-12-11 15:03:24,542 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 15:03:24,545 | Function: extract_urls | Time: 0.0058 seconds
2024-12-11 15:03:24,547 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:03:24,548 | Function: check_eml | Time: 0.0238 seconds
2024-12-11 15:03:24,555 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:03:24,558 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:03:24,891 | Function: check_external_apis | Time: 0.3372 seconds
2024-12-11 15:17:24,366 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 15:17:24,375 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 15:17:24,377 | Function: extract_urls | Time: 0.0083 seconds
2024-12-11 15:17:24,378 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:17:24,381 | Function: check_eml | Time: 0.0201 seconds
2024-12-11 15:17:24,390 | Function: extract_email_from_string | Time: 0.0006 seconds
2024-12-11 15:17:24,393 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:17:24,523 | Function: check_external_apis | Time: 0.1341 seconds
2024-12-11 15:18:49,497 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:18:49,500 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:18:49,501 | Function: extract_urls | Time: 0.0023 seconds
2024-12-11 15:18:49,502 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:18:49,502 | Function: check_eml | Time: 0.0069 seconds
2024-12-11 15:18:49,505 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 15:18:49,507 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:18:49,702 | Function: check_external_apis | Time: 0.1967 seconds
2024-12-11 15:21:38,280 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:21:38,282 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:21:38,283 | Function: extract_urls | Time: 0.0021 seconds
2024-12-11 15:21:38,285 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:21:38,285 | Function: check_eml | Time: 0.0082 seconds
2024-12-11 15:21:38,297 | Function: extract_email_from_string | Time: 0.0001 seconds
2024-12-11 15:21:38,298 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:21:38,426 | Function: check_external_apis | Time: 0.1304 seconds
2024-12-11 15:25:02,839 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:25:02,844 | Function: extract_body | Time: 0.0003 seconds
2024-12-11 15:25:02,846 | Function: extract_urls | Time: 0.0047 seconds
2024-12-11 15:25:02,847 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:25:02,848 | Function: check_eml | Time: 0.0169 seconds
2024-12-11 15:25:02,856 | Function: extract_email_from_string | Time: 0.0003 seconds
2024-12-11 15:25:02,858 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:25:02,990 | Function: check_external_apis | Time: 0.1351 seconds
2024-12-11 15:26:49,197 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 15:26:49,204 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:26:49,207 | Function: extract_urls | Time: 0.0068 seconds
2024-12-11 15:26:49,209 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:26:49,210 | Function: check_eml | Time: 0.0173 seconds
2024-12-11 15:26:49,225 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:26:49,228 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:26:49,294 | Function: check_external_apis | Time: 0.0700 seconds
2024-12-11 15:30:56,096 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:30:56,098 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:30:56,099 | Function: extract_urls | Time: 0.0022 seconds
2024-12-11 15:30:56,101 | Function: extract_attachments | Time: 0.0001 seconds
2024-12-11 15:30:56,101 | Function: check_eml | Time: 0.0071 seconds
2024-12-11 15:30:56,112 | Function: extract_email_from_string | Time: 0.0001 seconds
2024-12-11 15:30:56,113 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:30:56,181 | Function: check_external_apis | Time: 0.0686 seconds
2024-12-11 15:31:41,117 | Function: extract_body | Time: 0.0002 seconds
2024-12-11 15:31:41,121 | Function: extract_body | Time: 0.0003 seconds
2024-12-11 15:31:41,124 | Function: extract_urls | Time: 0.0053 seconds
2024-12-11 15:31:41,126 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:31:41,127 | Function: check_eml | Time: 0.0127 seconds
2024-12-11 15:31:41,143 | Function: extract_email_from_string | Time: 0.0006 seconds
2024-12-11 15:31:41,145 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:31:41,204 | Function: check_external_apis | Time: 0.0640 seconds
2024-12-11 15:33:11,229 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:33:11,231 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 15:33:11,232 | Function: extract_urls | Time: 0.0023 seconds
2024-12-11 15:33:11,234 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:33:11,234 | Function: check_eml | Time: 0.0073 seconds
2024-12-11 15:33:11,237 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 15:33:11,237 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:33:11,353 | Function: check_external_apis | Time: 0.1172 seconds
2024-12-11 15:38:10,118 | Function: extract_body | Time: 0.0003 seconds
2024-12-11 15:38:10,126 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:38:10,128 | Function: extract_urls | Time: 0.0072 seconds
2024-12-11 15:38:10,130 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:38:10,132 | Function: check_eml | Time: 0.0190 seconds
2024-12-11 15:38:10,140 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 15:38:10,141 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:38:10,258 | Function: check_external_apis | Time: 0.1180 seconds
2024-12-11 15:38:31,477 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 15:38:31,484 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:38:31,485 | Function: extract_urls | Time: 0.0062 seconds
2024-12-11 15:38:31,487 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:38:31,490 | Function: check_eml | Time: 0.0176 seconds
2024-12-11 15:38:31,506 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:38:31,508 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:38:31,627 | Function: check_external_apis | Time: 0.1228 seconds
2024-12-11 15:41:31,164 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:41:31,169 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 15:41:31,171 | Function: extract_urls | Time: 0.0061 seconds
2024-12-11 15:41:31,173 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 15:41:31,174 | Function: check_eml | Time: 0.0165 seconds
2024-12-11 15:41:31,190 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:41:31,192 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 15:41:31,351 | Function: check_external_apis | Time: 0.1616 seconds
2024-12-11 16:10:53,751 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 16:10:53,759 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 16:10:53,762 | Function: extract_urls | Time: 0.0076 seconds
2024-12-11 16:10:53,764 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:10:53,767 | Function: check_eml | Time: 0.0214 seconds
2024-12-11 16:10:53,777 | Function: extract_email_from_string | Time: 0.0007 seconds
2024-12-11 16:10:53,780 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:10:53,876 | Function: check_external_apis | Time: 0.1013 seconds
2024-12-11 16:13:11,644 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:13:11,647 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:13:11,649 | Function: extract_urls | Time: 0.0026 seconds
2024-12-11 16:13:11,650 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:13:11,651 | Function: check_eml | Time: 0.0081 seconds
2024-12-11 16:13:11,656 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 16:13:11,657 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:13:11,827 | Function: check_external_apis | Time: 0.1727 seconds
2024-12-11 16:14:37,223 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 16:14:37,229 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 16:14:37,232 | Function: extract_urls | Time: 0.0059 seconds
2024-12-11 16:14:37,233 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:14:37,234 | Function: check_eml | Time: 0.0173 seconds
2024-12-11 16:14:37,250 | Function: extract_email_from_string | Time: 0.0005 seconds
2024-12-11 16:14:37,253 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:14:37,433 | Function: check_external_apis | Time: 0.1837 seconds
2024-12-11 16:15:52,960 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:15:52,963 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:15:52,964 | Function: extract_urls | Time: 0.0024 seconds
2024-12-11 16:15:52,965 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:15:52,966 | Function: check_eml | Time: 0.0075 seconds
2024-12-11 16:15:52,977 | Function: extract_email_from_string | Time: 0.0004 seconds
2024-12-11 16:15:52,979 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:15:53,128 | Function: check_external_apis | Time: 0.1519 seconds
2024-12-11 16:33:52,606 | Function: extract_body | Time: 0.0011 seconds
2024-12-11 16:33:52,611 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:33:52,613 | Function: extract_urls | Time: 0.0025 seconds
2024-12-11 16:33:52,614 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:33:52,615 | Function: check_eml | Time: 0.0173 seconds
2024-12-11 16:33:52,627 | Function: extract_email_from_string | Time: 0.0003 seconds
2024-12-11 16:33:52,628 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:34:02,661 | Function: check_external_apis | Time: 10.0345 seconds
2024-12-11 16:39:09,433 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:39:09,437 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 16:39:09,438 | Function: extract_urls | Time: 0.0027 seconds
2024-12-11 16:39:09,439 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 16:39:09,439 | Function: check_eml | Time: 0.0084 seconds
2024-12-11 16:39:09,452 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 16:39:09,453 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 16:39:19,509 | Function: check_external_apis | Time: 10.0572 seconds
2024-12-11 17:05:48,218 | Function: extract_body | Time: 0.0004 seconds
2024-12-11 17:05:48,225 | Function: extract_body | Time: 0.0005 seconds
2024-12-11 17:05:48,228 | Function: extract_urls | Time: 0.0071 seconds
2024-12-11 17:05:48,229 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 17:05:48,231 | Function: check_eml | Time: 0.0194 seconds
2024-12-11 17:05:48,240 | Function: extract_email_from_string | Time: 0.0007 seconds
2024-12-11 17:05:48,242 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 17:05:58,283 | Function: check_external_apis | Time: 10.0457 seconds
2024-12-11 17:06:27,190 | Function: extract_body | Time: 0.0002 seconds
2024-12-11 17:06:27,193 | Function: extract_body | Time: 0.0001 seconds
2024-12-11 17:06:27,194 | Function: extract_urls | Time: 0.0028 seconds
2024-12-11 17:06:27,195 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 17:06:27,195 | Function: check_eml | Time: 0.0083 seconds
2024-12-11 17:06:27,202 | Function: extract_email_from_string | Time: 0.0002 seconds
2024-12-11 17:06:27,203 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 17:06:37,227 | Function: check_external_apis | Time: 10.0257 seconds
2024-12-11 18:03:02,990 | Function: extract_body | Time: 0.0006 seconds
2024-12-11 18:03:03,000 | Function: extract_body | Time: 0.0006 seconds
2024-12-11 18:03:03,003 | Function: extract_urls | Time: 0.0100 seconds
2024-12-11 18:03:03,005 | Function: extract_attachments | Time: 0.0000 seconds
2024-12-11 18:03:03,006 | Function: check_eml | Time: 0.0250 seconds
2024-12-11 18:03:03,025 | Function: extract_email_from_string | Time: 0.0007 seconds
2024-12-11 18:03:03,030 | Function: extract_email_from_string | Time: 0.0000 seconds
2024-12-11 18:03:13,052 | Function: check_external_apis | Time: 10.0284 seconds
